,image_name,label,feature1,feature2
32261,32261.png,8,12.512919,-39.086567
32262,32262.png,4,-21.779736,-23.16042
32263,32263.png,2,50.16873,17.686085
32264,32264.png,2,38.2653,11.84453
32265,32265.png,6,-8.331051,41.411083
32266,32266.png,7,-19.971645,12.126788
32267,32267.png,3,11.360729,-0.3087208
32268,32268.png,0,30.815252,1.022595
32269,32269.png,2,44.208164,31.287256
32270,32270.png,8,-11.613825,-20.33044
32271,32271.png,9,-13.660022,-7.928179
32272,32272.png,4,-19.30244,-49.57019
32273,32273.png,0,34.525585,-21.967815
32274,32274.png,0,31.435993,-1.7204728
32275,32275.png,3,12.638081,0.8918101
32276,32276.png,3,6.065674,19.333536
32277,32277.png,5,26.705986,-41.094044
32278,32278.png,4,-24.358532,-28.363544
32279,32279.png,8,13.352407,-43.863136
32280,32280.png,2,41.075413,39.230064
32281,32281.png,3,9.133917,-0.027922599
32282,32282.png,7,-38.515312,-1.9009535
32283,32283.png,5,30.356768,-35.216846
32284,32284.png,3,-3.434365,7.6122046
32285,32285.png,8,11.6244335,-37.50131
32286,32286.png,4,-13.350667,-44.97426
32287,32287.png,5,25.259874,-35.570187
32288,32288.png,2,-32.8526,4.5998135
32289,32289.png,7,-20.648296,19.094818
32290,32290.png,5,8.971804,-4.123919
32291,32291.png,7,-22.233543,19.362623
32292,32292.png,2,26.28146,26.983145
32293,32293.png,0,33.341305,-15.72796
32294,32294.png,7,-38.13411,3.4200206
32295,32295.png,1,21.82977,17.170784
32296,32296.png,1,20.05324,13.883099
32297,32297.png,2,28.568684,31.77756
32298,32298.png,0,28.394154,0.08564444
32299,32299.png,3,8.630555,16.797152
32300,32300.png,8,-5.1855683,-12.030479
32301,32301.png,4,-29.070795,-46.453587
32302,32302.png,6,-16.308857,24.760618
32303,32303.png,5,18.909449,-33.33706
32304,32304.png,9,-37.10086,-17.255405
32305,32305.png,6,-2.63123,32.34003
32306,32306.png,1,-1.6412575,41.037918
32307,32307.png,7,-29.268238,15.290976
32308,32308.png,4,-29.649925,-25.510386
32309,32309.png,8,12.910743,-42.362045
32310,32310.png,4,-18.082047,-31.84141
32311,32311.png,9,-16.256252,-4.468622
32312,32312.png,6,-14.541475,29.11165
32313,32313.png,0,42.906105,-24.18152
32314,32314.png,3,1.3126359,9.529759
32315,32315.png,1,17.37984,5.00971
32316,32316.png,9,-33.953533,-15.412637
32317,32317.png,2,31.761124,36.173904
32318,32318.png,2,27.513483,22.05994
32319,32319.png,3,12.061219,10.172887
32320,32320.png,6,-23.718388,37.535347
32321,32321.png,4,-14.725868,-16.368942
32322,32322.png,5,15.950423,-21.319366
32323,32323.png,5,24.089369,-40.805035
32324,32324.png,5,8.50055,-17.486557
32325,32325.png,6,-11.370722,32.315567
32326,32326.png,1,19.154829,13.577806
32327,32327.png,7,-20.260378,13.6624975
32328,32328.png,4,-19.915451,-28.191319
32329,32329.png,8,12.274081,-44.687786
32330,32330.png,3,3.557782,13.705152
32331,32331.png,9,-13.536028,-2.7061253
32332,32332.png,1,2.8382916,38.53756
32333,32333.png,0,43.112568,-26.909515
32334,32334.png,1,16.98097,23.027794
32335,32335.png,1,17.180883,5.1398764
32336,32336.png,0,27.43958,-8.983406
32337,32337.png,2,42.272987,14.86556
32338,32338.png,1,1.6956077,35.754322
32339,32339.png,3,12.277974,9.78959
32340,32340.png,4,-32.507862,-34.4609
32341,32341.png,4,-9.154593,-51.898003
32342,32342.png,9,-27.18188,-19.964848
32343,32343.png,5,27.942797,-23.321623
32344,32344.png,5,17.401995,-3.9915445
32345,32345.png,6,-1.410562,26.793978
32346,32346.png,7,-0.40558282,39.08913
32347,32347.png,7,-25.426287,14.949977
32348,32348.png,5,-7.4897633,-8.60772
32349,32349.png,8,13.676553,-44.93399
32350,32350.png,9,-27.694887,-20.714891
32351,32351.png,9,-13.309028,-3.2267551
32352,32352.png,8,-5.517727,-35.52524
32353,32353.png,1,3.6221063,30.448544
32354,32354.png,5,17.254578,-31.961924
32355,32355.png,8,9.051789,-46.385807
32356,32356.png,9,-33.303177,-22.149326
32357,32357.png,6,-5.4109826,30.94224
32358,32358.png,1,9.417926,28.959425
32359,32359.png,7,-23.155323,8.621523
32360,32360.png,9,-28.496498,-20.403656
32361,32361.png,2,31.883627,36.155148
32362,32362.png,5,16.82894,-6.742955
32363,32363.png,7,-29.373138,15.085634
32364,32364.png,7,-53.422714,-1.3514516
32365,32365.png,1,22.001755,16.779106
32366,32366.png,9,-33.47908,-23.349901
32367,32367.png,1,14.181016,12.965034
32368,32368.png,9,-32.914635,-16.419151
32369,32369.png,4,-13.152655,-46.154522
32370,32370.png,6,-20.643835,28.995178
32371,32371.png,3,11.706005,5.801839
32372,32372.png,5,47.834217,-19.056482
32373,32373.png,7,-22.11261,12.304425
32374,32374.png,9,-31.713654,-7.8122134
32375,32375.png,8,14.183318,-44.907665
32376,32376.png,3,-3.7596421,8.885369
32377,32377.png,9,-18.26331,-9.370796
32378,32378.png,1,8.259638,28.64417
32379,32379.png,3,-5.11187,11.299995
32380,32380.png,9,-40.657825,-18.679718
32381,32381.png,6,-1.4352218,31.50775
32382,32382.png,2,40.27291,38.315025
32383,32383.png,0,42.39209,-26.981411
32384,32384.png,4,-42.278545,-36.815083
32385,32385.png,3,7.912245,15.178487
32386,32386.png,5,8.309511,-11.068633
32387,32387.png,4,-7.4466,-51.306194
32388,32388.png,0,35.030704,-13.7109165
32389,32389.png,8,13.457621,-44.614388
32390,32390.png,8,0.710219,-20.335331
32391,32391.png,4,-14.066658,-46.556057
32392,32392.png,1,19.411627,25.319117
32393,32393.png,5,18.261211,-37.1964
32394,32394.png,5,16.966328,-23.335062
32395,32395.png,7,-21.769499,19.037268
32396,32396.png,9,-42.89267,-27.405233
32397,32397.png,5,19.246264,-30.618298
32398,32398.png,3,-2.991921,9.5498085
32399,32399.png,0,30.260532,-13.713154
32400,32400.png,8,-0.6379382,-34.84065
32401,32401.png,3,7.593551,17.178593
32402,32402.png,6,-14.432465,28.694508
32403,32403.png,9,-18.078568,-12.381967
32404,32404.png,8,2.7343569,-28.290236
32405,32405.png,2,28.92256,28.585182
32406,32406.png,1,17.191847,47.209606
32407,32407.png,8,13.018733,-42.31349
32408,32408.png,2,44.64496,16.27875
32409,32409.png,3,-5.144884,15.026663
32410,32410.png,9,-23.436632,-3.1628594
32411,32411.png,1,16.586798,5.9382806
32412,32412.png,4,-10.251858,-34.78553
32413,32413.png,1,26.288944,2.7290792
32414,32414.png,3,5.2336893,16.926233
32415,32415.png,5,19.039532,-37.191235
32416,32416.png,7,-30.943249,1.8396531
32417,32417.png,9,-18.66798,19.70724
32418,32418.png,2,43.22914,10.95656
32419,32419.png,4,-14.640342,-16.32916
32420,32420.png,3,3.374584,13.37708
32421,32421.png,3,9.477083,-1.9237494
32422,32422.png,3,6.3852057,19.693878
32423,32423.png,0,43.016712,-25.823816
32424,32424.png,2,31.163496,40.249393
32425,32425.png,4,-15.780291,-24.05226
32426,32426.png,8,21.380966,-42.393387
32427,32427.png,0,35.855114,-24.610872
32428,32428.png,7,-39.992153,1.9092551
32429,32429.png,9,-16.586014,-8.376485
32430,32430.png,2,25.192177,32.488613
32431,32431.png,6,-5.240569,36.62295
32432,32432.png,7,-34.513947,6.441153
32433,32433.png,9,-16.257727,-11.701153
32434,32434.png,3,-4.9367537,-0.96568125
32435,32435.png,2,30.271254,28.324987
32436,32436.png,6,-36.557793,31.727772
32437,32437.png,2,29.61797,28.32032
32438,32438.png,2,24.766294,26.87497
32439,32439.png,1,16.916534,6.3965735
32440,32440.png,1,-1.6251636,40.89771
32441,32441.png,7,-25.469616,18.44725
32442,32442.png,4,-33.24284,-36.149525
32443,32443.png,9,-11.920728,-6.318787
32444,32444.png,3,-13.925889,4.3611436
32445,32445.png,5,18.90719,-37.267494
32446,32446.png,1,7.2161293,47.734886
32447,32447.png,1,22.204746,-0.8404984
32448,32448.png,4,-28.286139,-28.817423
32449,32449.png,1,24.445177,0.77283114
32450,32450.png,2,-19.669592,6.046852
32451,32451.png,9,-11.869505,-6.517754
32452,32452.png,8,-6.2049365,-13.245862
32453,32453.png,8,15.131829,-46.70634
32454,32454.png,0,38.528652,-6.022471
32455,32455.png,6,-5.592225,37.103218
32456,32456.png,8,-15.49847,-18.889755
32457,32457.png,9,-16.24981,-7.7066526
32458,32458.png,4,-26.920807,-31.471909
32459,32459.png,0,31.239204,-22.879509
32460,32460.png,7,-28.764648,17.167152
32461,32461.png,0,43.54151,-26.72275
32462,32462.png,1,11.723143,17.832283
32463,32463.png,0,31.715612,-23.520933
32464,32464.png,6,-19.790907,26.417444
32465,32465.png,1,24.630005,8.425033
32466,32466.png,4,-31.927637,-28.417532
32467,32467.png,8,14.119957,-44.856262
32468,32468.png,8,-0.032872315,-21.95607
32469,32469.png,4,-14.664753,-16.347004
32470,32470.png,7,-52.372334,0.2941008
32471,32471.png,8,13.99907,-44.86351
32472,32472.png,1,20.02167,2.6470106
32473,32473.png,8,14.178959,-44.940395
32474,32474.png,1,6.2341895,23.52358
32475,32475.png,2,24.13281,-9.73627
32476,32476.png,3,3.68273,5.68318
32477,32477.png,6,-10.464561,40.692978
32478,32478.png,8,5.689919,-34.28723
32479,32479.png,3,13.755002,8.435765
32480,32480.png,8,-10.838478,-21.167421
32481,32481.png,2,38.792427,35.19262
32482,32482.png,1,0.57256913,35.15714
32483,32483.png,9,-18.746815,-12.218212
32484,32484.png,3,-2.7757626,-1.0894188
32485,32485.png,2,39.26628,35.307728
32486,32486.png,1,14.130008,50.189587
32487,32487.png,4,-15.015658,-50.65122
32488,32488.png,5,4.7980523,-8.846744
32489,32489.png,0,34.200325,-16.419329
32490,32490.png,3,-12.946502,2.6470232
32491,32491.png,9,-20.01913,-7.4137096
32492,32492.png,5,4.6366873,-6.5654507
32493,32493.png,0,32.093243,-20.234602
32494,32494.png,0,44.802402,0.7449701
32495,32495.png,3,10.615075,11.500693
32496,32496.png,1,8.714317,24.160093
32497,32497.png,7,-17.935982,13.197875
32498,32498.png,4,-11.823263,-44.662426
32499,32499.png,4,-7.362583,32.81759
32500,32500.png,6,-23.785553,46.83738
32501,32501.png,5,19.24872,-36.9186
32502,32502.png,8,7.498966,-28.219095
32503,32503.png,8,13.638284,-44.826393
32504,32504.png,9,-40.80966,-25.699135
32505,32505.png,3,8.908308,12.031806
32506,32506.png,5,22.863611,-31.797949
32507,32507.png,5,18.212341,-37.20991
32508,32508.png,2,37.410564,10.35809
32509,32509.png,8,15.055519,-46.709488
32510,32510.png,2,44.047764,35.942253
32511,32511.png,5,24.129055,-40.77797
32512,32512.png,4,-38.794464,-41.70378
32513,32513.png,4,-19.214767,-26.355515
32514,32514.png,0,36.844807,-5.2465177
32515,32515.png,7,-39.21374,12.806996
32516,32516.png,8,1.5600703,-19.204958
32517,32517.png,6,-10.014903,40.079163
32518,32518.png,4,-14.201774,-35.296337
32519,32519.png,5,19.094433,-37.106014
32520,32520.png,0,36.651127,-7.165749
32521,32521.png,2,38.20688,35.246014
32522,32522.png,6,-2.0509467,30.656635
32523,32523.png,2,32.319794,29.799818
32524,32524.png,4,-20.297417,-28.102076
32525,32525.png,2,42.063965,20.281996
32526,32526.png,0,32.199074,1.4374996
32527,32527.png,7,-30.343212,15.464063
32528,32528.png,1,7.2506304,36.74478
32529,32529.png,7,-17.776648,10.10861
32530,32530.png,1,1.545454,40.711742
32531,32531.png,0,37.403862,-27.325535
32532,32532.png,9,-27.590145,-4.015998
32533,32533.png,5,25.715942,-38.138557
32534,32534.png,1,0.33645123,44.80531
32535,32535.png,1,19.777761,1.6058671
32536,32536.png,1,18.943003,40.070374
32537,32537.png,5,25.805567,-37.669273
32538,32538.png,7,-35.5761,-2.016907
32539,32539.png,3,12.233797,6.2285
32540,32540.png,1,11.891019,30.674208
32541,32541.png,0,45.634975,-5.066394
32542,32542.png,7,-20.192657,12.021489
32543,32543.png,1,15.935882,41.092964
32544,32544.png,8,0.41053826,-19.00137
32545,32545.png,2,24.840994,26.10202
32546,32546.png,6,-8.65355,39.575554
32547,32547.png,5,22.322298,-19.1728
32548,32548.png,5,10.461076,-21.569233
32549,32549.png,6,-33.34493,33.35524
32550,32550.png,0,49.260887,-23.182585
32551,32551.png,7,-52.819397,0.35858652
32552,32552.png,9,-43.42702,-21.63858
32553,32553.png,8,-0.010310013,-12.62793
32554,32554.png,1,5.8546057,46.33867
32555,32555.png,9,-41.722576,-24.878382
32556,32556.png,4,-27.176867,-35.31828
32557,32557.png,0,50.89935,-12.44836
32558,32558.png,4,-20.495882,-20.886444
32559,32559.png,1,16.744919,35.625328
32560,32560.png,4,-32.182888,-29.293314
32561,32561.png,2,26.702293,25.844364
32562,32562.png,1,7.091181,54.575092
32563,32563.png,3,-9.036931,7.39342
32564,32564.png,0,52.61656,-8.667053
32565,32565.png,4,-29.514805,-35.39935
32566,32566.png,5,10.2615795,-21.223402
32567,32567.png,5,8.180242,-16.006512
32568,32568.png,0,49.170155,-23.479902
32569,32569.png,6,-28.439585,30.150368
32570,32570.png,5,14.832435,-24.236979
32571,32571.png,7,-27.03632,2.5017295
32572,32572.png,6,-12.834861,31.972122
32573,32573.png,8,-19.354925,-28.30846
32574,32574.png,0,37.699688,-6.4024715
32575,32575.png,0,53.023773,-7.8006954
32576,32576.png,6,-3.696147,30.130064
32577,32577.png,1,15.365651,42.57465
32578,32578.png,4,-38.04504,-39.889732
32579,32579.png,2,26.420656,25.299982
32580,32580.png,7,-48.65671,15.609939
32581,32581.png,3,6.0099,16.468111
32582,32582.png,5,19.01937,-33.602825
32583,32583.png,4,-30.713669,-39.540627
32584,32584.png,7,-23.96927,10.628142
32585,32585.png,5,15.585039,-5.9833393
32586,32586.png,3,-4.9890013,-0.26892957
32587,32587.png,6,-33.567917,37.44975
32588,32588.png,3,-12.838219,7.222385
32589,32589.png,7,-36.56322,5.839608
32590,32590.png,2,33.392677,35.30439
32591,32591.png,8,0.4174794,-41.007336
32592,32592.png,6,-12.614357,26.590767
32593,32593.png,9,-38.97607,-17.469175
32594,32594.png,9,-24.301394,-4.928667
32595,32595.png,2,30.294405,31.140509
32596,32596.png,8,5.930122,-24.031239
32597,32597.png,1,6.1584864,23.958937
32598,32598.png,5,10.470009,-16.44073
32599,32599.png,7,-33.02539,9.918875
32600,32600.png,5,4.5192375,-8.952088
32601,32601.png,2,26.36392,25.420937
32602,32602.png,4,-10.212876,-34.59478
32603,32603.png,5,13.401683,-6.2306256
32604,32604.png,7,-48.687134,14.888345
32605,32605.png,0,34.94436,-4.7756624
32606,32606.png,2,29.379097,20.876953
32607,32607.png,8,0.12331689,-40.60785
32608,32608.png,7,-43.008404,6.4760976
32609,32609.png,0,43.718594,-15.907406
32610,32610.png,3,-10.053311,16.86485
32611,32611.png,2,35.859844,39.29889
32612,32612.png,1,4.8916793,38.211536
32613,32613.png,7,-32.58125,11.905159
32614,32614.png,5,17.652075,-30.28329
32615,32615.png,8,2.678674,-18.014442
32616,32616.png,5,17.643688,-32.571236
32617,32617.png,8,5.613273,-28.174892
32618,32618.png,9,-26.925829,-4.236091
32619,32619.png,3,4.4050283,18.651798
32620,32620.png,7,-27.078173,4.941916
32621,32621.png,0,47.40779,-17.31291
32622,32622.png,8,0.10556025,-8.614736
32623,32623.png,6,-29.053106,31.335403
32624,32624.png,6,-16.603748,24.54987
32625,32625.png,0,29.913624,-4.7651086
32626,32626.png,7,-36.224247,16.194483
32627,32627.png,2,26.705986,25.37175
32628,32628.png,4,-21.041964,-27.078405
32629,32629.png,7,-36.593014,8.272165
32630,32630.png,2,31.986029,18.729853
32631,32631.png,6,-21.451717,26.791529
32632,32632.png,1,0.5799708,36.38006
32633,32633.png,6,-21.669357,37.04107
32634,32634.png,2,33.536022,10.947803
32635,32635.png,1,9.478667,26.51908
32636,32636.png,8,4.3371477,-16.418972
32637,32637.png,2,24.552526,26.23528
32638,32638.png,8,0.36928248,-19.44683
32639,32639.png,8,-10.856523,-23.816093
32640,32640.png,2,29.506962,37.976074
32641,32641.png,8,0.36449617,-42.137108
32642,32642.png,3,1.1677104,7.4930286
32643,32643.png,7,-39.30482,5.1401844
32644,32644.png,3,1.9079137,13.169018
32645,32645.png,7,-48.299183,3.849077
32646,32646.png,5,9.177323,-9.783256
32647,32647.png,4,-22.064264,-30.73262
32648,32648.png,9,-21.575516,-14.218953
32649,32649.png,7,-46.190052,9.687712
32650,32650.png,2,33.230083,16.313015
32651,32651.png,7,-52.38664,1.0284737
32652,32652.png,3,-3.2044048,17.228136
32653,32653.png,3,-4.410339,3.3554692
32654,32654.png,2,37.011433,20.071844
32655,32655.png,7,-51.54759,0.50290865
32656,32656.png,3,-7.97519,-0.3986233
32657,32657.png,4,-17.282957,-34.238632
32658,32658.png,6,-22.505468,44.121838
32659,32659.png,5,16.48308,-4.7816734
32660,32660.png,1,5.383554,36.704926
32661,32661.png,4,-21.821993,-29.907274
32662,32662.png,7,-39.970993,-4.259362
32663,32663.png,3,-6.1430635,8.687717
32664,32664.png,3,-9.88425,-0.5259454
32665,32665.png,3,-5.4943986,4.9848695
32666,32666.png,0,31.916534,2.1560926
32667,32667.png,8,-10.041941,-24.850637
32668,32668.png,9,-1.9746326,3.8979037
32669,32669.png,4,-22.179502,-24.223549
32670,32670.png,6,-21.641565,45.6639
32671,32671.png,5,11.644693,-16.933838
32672,32672.png,9,-32.462513,-13.834253
32673,32673.png,4,-19.898157,-23.792854
32674,32674.png,5,19.929203,-23.593668
32675,32675.png,1,16.313639,46.32368
32676,32676.png,9,-34.665337,-16.400648
32677,32677.png,1,7.717624,43.952503
32678,32678.png,2,32.546696,31.562225
32679,32679.png,9,-43.834652,-24.894913
32680,32680.png,3,-6.5441093,6.715257
32681,32681.png,7,-47.74939,2.4501584
32682,32682.png,0,41.46795,-4.5595775
32683,32683.png,4,-36.49335,-36.952076
32684,32684.png,5,16.028162,-23.040607
32685,32685.png,3,-8.670374,-3.600186
32686,32686.png,5,12.229078,-8.930544
32687,32687.png,7,-46.842396,2.8227122
32688,32688.png,3,-12.059215,13.97301
32689,32689.png,3,-5.4291344,9.148801
32690,32690.png,0,40.29025,-7.8900785
32691,32691.png,3,0.4148587,16.52454
32692,32692.png,6,-24.596748,33.651924
32693,32693.png,0,50.20472,-8.747074
32694,32694.png,6,-20.958809,33.952198
32695,32695.png,2,26.414614,26.906721
32696,32696.png,6,-24.004772,25.728563
32697,32697.png,5,8.150779,-12.471158
32698,32698.png,5,12.548101,-7.5111737
32699,32699.png,5,12.663702,-7.8379846
32700,32700.png,7,-33.5061,11.549932
32701,32701.png,6,-30.985233,42.94281
32702,32702.png,5,16.342596,-18.846354
32703,32703.png,3,-5.582925,4.875704
32704,32704.png,1,18.76461,31.249786
32705,32705.png,1,18.04354,45.17003
32706,32706.png,9,-31.750645,-22.379393
32707,32707.png,5,17.44115,-7.80532
32708,32708.png,0,30.10415,-4.440106
32709,32709.png,2,27.680584,19.703812
32710,32710.png,1,17.151245,38.11298
32711,32711.png,5,12.251499,-5.3704224
32712,32712.png,8,-9.300055,-15.350713
32713,32713.png,9,-38.781475,-14.594203
32714,32714.png,9,-36.382633,-12.382819
32715,32715.png,9,-36.699787,-21.047232
32716,32716.png,7,-45.103848,10.403027
32717,32717.png,8,-8.975833,-28.995325
32718,32718.png,1,5.995701,28.74819
32719,32719.png,4,-30.948277,-41.75898
32720,32720.png,5,10.105354,-21.413158
32721,32721.png,1,19.147202,39.893414
32722,32722.png,8,3.9966085,-34.915703
32723,32723.png,0,35.05577,-3.0471694
32724,32724.png,5,26.623049,-41.61808
32725,32725.png,6,-30.38703,32.444393
32726,32726.png,2,33.10785,10.771514
32727,32727.png,0,29.573458,-1.3299298
32728,32728.png,7,-46.374416,12.132661
32729,32729.png,9,-39.01034,-23.300228
32730,32730.png,3,2.7669475,11.537686
32731,32731.png,6,-24.417076,26.136171
32732,32732.png,9,-28.97872,-19.80559
32733,32733.png,8,-9.128143,-25.838871
32734,32734.png,6,-39.73767,36.299515
32735,32735.png,8,-9.246596,-25.70047
32736,32736.png,6,-32.231743,30.445253
32737,32737.png,5,13.890051,-5.7288036
32738,32738.png,7,-31.897821,-0.037282486
32739,32739.png,6,-31.489729,28.805004
32740,32740.png,7,-42.516445,0.6773143
32741,32741.png,1,16.87977,48.646763
32742,32742.png,8,0.44230855,-30.96716
32743,32743.png,1,8.119874,45.4898
32744,32744.png,2,24.61871,28.157295
32745,32745.png,9,-30.238811,-20.440128
32746,32746.png,0,39.51255,-8.399255
32747,32747.png,8,-3.9181767,-4.8473325
32748,32748.png,5,10.470216,-18.385267
32749,32749.png,9,-33.73316,-16.65814
32750,32750.png,5,11.333952,-6.4019895
32751,32751.png,2,30.090397,31.897717
32752,32752.png,6,-13.890095,26.183554
32753,32753.png,3,6.4599895,14.0301485
32754,32754.png,6,-17.210459,23.382067
32755,32755.png,5,9.808916,-7.5082974
32756,32756.png,1,5.961703,44.270794
32757,32757.png,5,10.075918,-7.6135483
32758,32758.png,5,17.489944,-12.076483
32759,32759.png,9,-42.96189,-20.763494
32760,32760.png,8,-3.8995473,-12.374787
32761,32761.png,4,-24.050543,-30.448013
32762,32762.png,4,-22.717375,-36.50322
32763,32763.png,2,27.315453,21.22742
32764,32764.png,3,-6.019445,-2.5341277
32765,32765.png,1,4.9737954,37.80023
32766,32766.png,8,6.8234234,-20.594156
32767,32767.png,9,-35.858364,-15.113165
32768,32768.png,2,34.73358,24.38579
32769,32769.png,4,-19.989712,-23.64201
32770,32770.png,8,-6.5871353,-20.396175
32771,32771.png,9,-36.93338,-20.950066
32772,32772.png,4,-34.809795,-36.36597
32773,32773.png,1,9.613365,36.587887
32774,32774.png,8,-1.95449,-10.788818
32775,32775.png,3,-6.354898,9.532392
32776,32776.png,4,12.381685,10.74295
32777,32777.png,9,-42.785046,-25.639927
32778,32778.png,0,44.774685,-16.842775
32779,32779.png,2,26.376354,25.07707
32780,32780.png,2,44.68216,10.616102
32781,32781.png,0,42.366356,-11.975122
32782,32782.png,6,-1.5029173,25.479294
32783,32783.png,6,-34.731117,35.67748
32784,32784.png,8,-12.294209,-21.561985
32785,32785.png,0,46.13151,-3.0285552
32786,32786.png,3,-11.468672,17.121487
32787,32787.png,4,-18.620615,-24.470947
32788,32788.png,5,14.5107975,-4.911603
32789,32789.png,0,38.39478,-10.40758
32790,32790.png,3,5.866552,12.284381
32791,32791.png,6,-28.988306,31.31722
32792,32792.png,2,37.017998,8.707892
32793,32793.png,0,40.798687,-0.9981275
32794,32794.png,3,-7.9453626,18.208055
32795,32795.png,1,4.7408037,29.639553
32796,32796.png,8,-2.3932192,-20.117987
32797,32797.png,2,28.584698,30.534367
32798,32798.png,4,-29.086864,-44.82123
32799,32799.png,3,-6.2706466,8.977713
32800,32800.png,0,38.28406,-10.174203
32801,32801.png,4,-22.63059,-34.260357
32802,32802.png,4,-25.670113,-33.74976
32803,32803.png,6,-18.80045,28.36044
32804,32804.png,3,-0.11798878,13.440499
32805,32805.png,8,-0.76318663,-17.297329
32806,32806.png,8,-8.303467,-20.940338
32807,32807.png,1,11.26344,27.778887
32808,32808.png,1,3.1891644,49.287132
32809,32809.png,2,30.917755,32.47001
32810,32810.png,0,41.378784,-1.1884631
32811,32811.png,3,-1.7604846,15.767963
32812,32812.png,7,-46.782463,-1.64548
32813,32813.png,4,-22.713478,-29.229631
32814,32814.png,1,24.372158,43.760754
32815,32815.png,5,13.587283,-12.4025755
32816,32816.png,9,-18.195005,-8.7520485
32817,32817.png,6,-14.49771,26.520664
32818,32818.png,2,28.555464,14.026461
32819,32819.png,7,-44.992893,2.5312626
32820,32820.png,7,-33.619793,2.6239755
32821,32821.png,9,-27.719997,-19.908813
32822,32822.png,5,15.990964,-24.20751
32823,32823.png,1,6.609608,25.904217
32824,32824.png,1,16.841124,19.02393
32825,32825.png,2,27.198652,25.94409
32826,32826.png,6,-36.38403,32.41559
32827,32827.png,3,4.071375,13.871693
32828,32828.png,5,12.571372,-19.265057
32829,32829.png,4,-22.160446,-29.214533
32830,32830.png,4,-25.294144,-29.294676
32831,32831.png,5,11.807765,-12.147981
32832,32832.png,4,-33.62938,-37.943073
32833,32833.png,6,-25.157787,29.03697
32834,32834.png,0,46.177986,-2.8534515
32835,32835.png,7,7.9363613,32.028408
32836,32836.png,2,46.322372,8.111107
32837,32837.png,8,1.3632923,-13.166529
32838,32838.png,4,-23.199932,-36.128937
32839,32839.png,6,-22.887878,37.224953
32840,32840.png,5,14.880547,-13.125214
32841,32841.png,6,-27.626846,31.295319
32842,32842.png,1,4.3365226,49.70821
32843,32843.png,0,36.49212,-1.7279062
32844,32844.png,7,-48.582363,16.118507
32845,32845.png,2,31.369425,33.393814
32846,32846.png,0,44.295406,-7.7893972
32847,32847.png,3,-4.615805,3.4500237
32848,32848.png,9,-19.622438,-17.047894
32849,32849.png,7,-44.29613,0.49921125
32850,32850.png,3,-8.042186,-2.7213228
32851,32851.png,4,-22.826527,-34.808464
32852,32852.png,1,10.385773,48.696358
32853,32853.png,7,-27.113886,3.634222
32854,32854.png,2,36.563946,13.462783
32855,32855.png,1,19.863718,39.641727
32856,32856.png,2,-42.176033,-6.8668413
32857,32857.png,9,-27.38371,-20.099745
32858,32858.png,0,33.056522,1.6392673
32859,32859.png,1,17.987011,37.201984
32860,32860.png,9,-30.450876,-19.254475
32861,32861.png,7,-49.333122,4.8283596
32862,32862.png,4,-27.60758,-41.139465
32863,32863.png,1,17.496899,33.05849
32864,32864.png,8,-11.621714,-16.64474
32865,32865.png,4,-23.013779,-36.644253
32866,32866.png,6,-35.90118,37.77827
32867,32867.png,0,36.491135,-3.7464333
32868,32868.png,6,-31.64578,40.58012
32869,32869.png,0,34.429394,-10.432708
32870,32870.png,5,8.817912,-7.0128226
32871,32871.png,1,6.1859655,23.884144
32872,32872.png,2,31.24096,32.650536
32873,32873.png,7,-41.907333,8.932338
32874,32874.png,8,5.9636445,-32.320038
32875,32875.png,5,12.192506,-11.443101
32876,32876.png,6,-9.277173,23.856853
32877,32877.png,7,-46.684696,9.15311
32878,32878.png,9,-33.959236,-27.598236
32879,32879.png,1,16.987886,24.274649
32880,32880.png,0,41.71568,38.565662
32881,32881.png,3,8.04267,3.2328398
32882,32882.png,9,-41.563946,-20.311363
32883,32883.png,3,6.65211,13.546351
32884,32884.png,8,0.787388,-25.654161
32885,32885.png,3,-5.0808,2.0879655
32886,32886.png,1,18.490347,43.519394
32887,32887.png,1,12.038614,23.94579
32888,32888.png,7,-22.190071,11.685679
32889,32889.png,6,-19.048986,27.800531
32890,32890.png,1,19.271385,37.91646
32891,32891.png,9,-31.087503,-5.9254394
32892,32892.png,1,10.86571,39.568253
32893,32893.png,7,-39.05821,10.111379
32894,32894.png,6,-30.150927,39.61012
32895,32895.png,4,-15.142082,-32.777657
32896,32896.png,7,-31.520063,1.6934991
32897,32897.png,3,9.234695,13.785032
32898,32898.png,9,-31.702261,-12.958345
32899,32899.png,0,42.85104,0.24056546
32900,32900.png,3,5.493247,5.17682
32901,32901.png,2,28.6048,30.382729
32902,32902.png,5,11.728812,-12.600841
32903,32903.png,6,-23.378332,37.713802
32904,32904.png,9,-38.231403,-22.142721
32905,32905.png,0,42.105152,-6.789173
32906,32906.png,7,-35.225674,-3.1856744
32907,32907.png,8,-0.07418894,-20.472883
32908,32908.png,9,-5.836426,-10.262052
32909,32909.png,9,-33.68894,-22.52272
32910,32910.png,9,-45.87999,-22.128187
32911,32911.png,4,-15.0375,-32.84271
32912,32912.png,6,-14.318397,31.470612
32913,32913.png,3,-0.24208663,12.371724
32914,32914.png,1,17.369896,42.391376
32915,32915.png,5,18.834854,-8.640029
32916,32916.png,9,-26.201767,-6.193646
32917,32917.png,4,-20.225285,-33.77862
